Year,Age,Sex,Mortality
1898,23,Female,0.007808
1898,23,Male,0.008061
1898,24,Female,0.007732
1898,24,Male,0.007692
1898,25,Female,0.007703
1898,25,Male,0.007205
1898,26,Female,0.007729
1898,26,Male,0.006806
1898,27,Female,0.007755
1898,27,Male,0.006498
1898,28,Female,0.007808
1898,28,Male,0.006311
1898,29,Female,0.007855
1898,29,Male,0.006234
1898,30,Female,0.008063
1898,30,Male,0.006392
1898,31,Female,0.008273
1898,31,Male,0.006629
1898,32,Female,0.008523
1898,32,Male,0.006836
1898,33,Female,0.00869
1898,33,Male,0.006951
1898,34,Female,0.0086
1898,34,Male,0.006947
1898,35,Female,0.008511
1898,35,Male,0.006961
1898,36,Female,0.008544
1898,36,Male,0.0071
1898,37,Female,0.008501
1898,37,Male,0.007229
1898,38,Female,0.008547
1898,38,Male,0.007473
1898,39,Female,0.008824
1898,39,Male,0.007941
1898,40,Female,0.009129
1898,40,Male,0.008479
1898,41,Female,0.009332
1898,41,Male,0.008992
1898,42,Female,0.009555
1898,42,Male,0.009542
1898,43,Female,0.009615
1898,43,Male,0.009981
1898,44,Female,0.00931
1898,44,Male,0.010158
1898,45,Female,0.009016
1898,45,Male,0.010376
1898,46,Female,0.008992
1898,46,Male,0.010802
1898,47,Female,0.009061
1898,47,Male,0.011275
1898,48,Female,0.009449
1898,48,Male,0.011944
1898,49,Female,0.010464
1898,49,Male,0.01306
1898,50,Female,0.011639
1898,50,Male,0.014207
1898,51,Female,0.012719
1898,51,Male,0.015272
1898,52,Female,0.013804
1898,52,Male,0.016208
1898,53,Female,0.014663
1898,53,Male,0.016914
1898,54,Female,0.015127
1898,54,Male,0.017494
1898,55,Female,0.015351
1898,55,Male,0.017877
1898,56,Female,0.015713
1898,56,Male,0.018366
1898,57,Female,0.016294
1898,57,Male,0.019177
1898,58,Female,0.017609
1898,58,Male,0.020699
1898,59,Female,0.020168
1898,59,Male,0.02328
1898,60,Female,0.023768
1898,60,Male,0.026895
1898,61,Female,0.028207
1898,61,Male,0.031317
1898,62,Female,0.033207
1898,62,Male,0.03584
1898,63,Female,0.038254
1898,63,Male,0.040137
1898,64,Female,0.042729
1898,64,Male,0.04422
1898,65,Female,0.047508
1898,65,Male,0.048609
1898,66,Female,0.051051
1898,66,Male,0.051938
1898,67,Female,0.054482
1898,67,Male,0.055116
1898,68,Female,0.058641
1898,68,Male,0.058934
1898,69,Female,0.062984
1898,69,Male,0.063176
1898,70,Female,0.066977
1898,70,Male,0.067156
1898,71,Female,0.07368
1898,71,Male,0.073268
1898,72,Female,0.081059
1898,72,Male,0.078814
1898,73,Female,0.087283
1898,73,Male,0.083127
1898,74,Female,0.09305
1898,74,Male,0.088347
1898,75,Female,0.116825
1898,75,Male,0.108302
1898,76,Female,0.121692
1898,76,Male,0.113374
1898,77,Female,0.12439
1898,77,Male,0.118138
1898,78,Female,0.131009
1898,78,Male,0.126833
1898,79,Female,0.142009
1898,79,Male,0.138406
1898,80,Female,0.151043
1898,80,Male,0.155168
1898,81,Female,0.166283
1898,81,Male,0.172732
1898,82,Female,0.182794
1898,82,Male,0.191568
1898,83,Female,0.197953
1898,83,Male,0.210042
1898,84,Female,0.207487
1898,84,Male,0.224694
1898,85,Female,0.219559
1898,85,Male,0.241661
1898,86,Female,0.238493
1898,86,Male,0.263498
1898,87,Female,0.248491
1898,87,Male,0.277086
1898,88,Female,0.247505
1898,88,Male,0.286021
1898,89,Female,0.251605
1898,89,Male,0.305349
1898,90,Female,0.262482
1898,90,Male,0.330647
1898,91,Female,0.272593
1898,91,Male,0.355669
1898,92,Female,0.283351
1898,92,Male,0.384276
1898,93,Female,0.294258
1898,93,Male,0.41212
1898,94,Female,0.302608
1898,94,Male,0.438612
1898,95,Female,0.309508
1898,95,Male,0.467506
1898,96,Female,0.315067
1898,96,Male,0.495556
1898,97,Female,0.319207
1898,97,Male,0.521873
1898,98,Female,0.324803
1898,98,Male,0.555808
1898,99,Female,0.334871
1898,99,Male,0.599794
1899,0,Female,0.165529
1899,0,Male,0.183826
1899,1,Female,0.060186
1899,1,Male,0.05848
1899,2,Female,0.042488
1899,2,Male,0.041346
1899,3,Female,0.028732
1899,3,Male,0.027939
1899,4,Female,0.018794
1899,4,Male,0.018202
1899,5,Female,0.012873
1899,5,Male,0.012284
1899,6,Female,0.008845
1899,6,Male,0.008181
1899,7,Female,0.00585
1899,7,Male,0.005176
1899,8,Female,0.003841
1899,8,Male,0.003204
1899,9,Female,0.002962
1899,9,Male,0.002372
1899,10,Female,0.003137
1899,10,Male,0.002597
1899,11,Female,0.003479
1899,11,Male,0.00296
1899,12,Female,0.003877
1899,12,Male,0.003323
1899,13,Female,0.004133
1899,13,Male,0.003538
1899,14,Female,0.004375
1899,14,Male,0.003661
1899,15,Female,0.004828
1899,15,Male,0.003873
1899,16,Female,0.005194
1899,16,Male,0.004133
1899,17,Female,0.005639
1899,17,Male,0.004591
1899,18,Female,0.006051
1899,18,Male,0.005107
1899,19,Female,0.006183
1899,19,Male,0.005488
1899,20,Female,0.006422
1899,20,Male,0.006038
1899,21,Female,0.007028
1899,21,Male,0.006886
1899,22,Female,0.007572
1899,22,Male,0.007538
1899,23,Female,0.007734
1899,23,Male,0.007753
1899,24,Female,0.007742
1899,24,Male,0.007673
1899,25,Female,0.007532
1899,25,Male,0.007088
1899,26,Female,0.007502
1899,26,Male,0.006715
1899,27,Female,0.007568
1899,27,Male,0.006514
1899,28,Female,0.007621
1899,28,Male,0.006397
1899,29,Female,0.007672
1899,29,Male,0.006379
1899,30,Female,0.007691
1899,30,Male,0.006422
1899,31,Female,0.007805
1899,31,Male,0.006553
1899,32,Female,0.007939
1899,32,Male,0.00672
1899,33,Female,0.008141
1899,33,Male,0.006847
1899,34,Female,0.008277
1899,34,Male,0.006877
1899,35,Female,0.0082
1899,35,Male,0.006805
1899,36,Female,0.008208
1899,36,Male,0.006846
1899,37,Female,0.008363
1899,37,Male,0.00706
1899,38,Female,0.008444
1899,38,Male,0.007288
1899,39,Female,0.008633
1899,39,Male,0.007667
1899,40,Female,0.009056
1899,40,Male,0.008291
1899,41,Female,0.009394
1899,41,Male,0.008891
1899,42,Female,0.009547
1899,42,Male,0.009383
1899,43,Female,0.009681
1899,43,Male,0.00987
1899,44,Female,0.009605
1899,44,Male,0.010207
1899,45,Female,0.009172
1899,45,Male,0.010261
1899,46,Female,0.009016
1899,46,Male,0.010499
1899,47,Female,0.009236
1899,47,Male,0.011011
1899,48,Female,0.009557
1899,48,Male,0.011587
1899,49,Female,0.010223
1899,49,Male,0.012395
1899,50,Female,0.011509
1899,50,Male,0.01366
1899,51,Female,0.012559
1899,51,Male,0.014743
1899,52,Female,0.01334
1899,52,Male,0.015677
1899,53,Female,0.014093
1899,53,Male,0.016527
1899,54,Female,0.014567
1899,54,Male,0.017213
1899,55,Female,0.014714
1899,55,Male,0.017908
1899,56,Female,0.01529
1899,56,Male,0.018844
1899,57,Female,0.0164
1899,57,Male,0.02004
1899,58,Female,0.017891
1899,58,Male,0.021531
1899,59,Female,0.020269
1899,59,Male,0.023701
1899,60,Female,0.024063
1899,60,Male,0.026923
1899,61,Female,0.028161
1899,61,Male,0.030621
1899,62,Female,0.032159
1899,62,Male,0.034459
1899,63,Female,0.035734
1899,63,Male,0.037696
1899,64,Female,0.038353
1899,64,Male,0.040182
1899,65,Female,0.039481
1899,65,Male,0.041978
1899,66,Female,0.041766
1899,66,Male,0.044665
1899,67,Female,0.044943
1899,67,Male,0.047804
1899,68,Female,0.050046
1899,68,Male,0.052177
1899,69,Female,0.057776
1899,69,Male,0.058411
1899,70,Female,0.067877
1899,70,Male,0.066676
1899,71,Female,0.077573
1899,71,Male,0.075031
1899,72,Female,0.089046
1899,72,Male,0.085356
1899,73,Female,0.100254
1899,73,Male,0.094818
1899,74,Female,0.109489
1899,74,Male,0.103349
1899,75,Female,0.117187
1899,75,Male,0.113683
1899,76,Female,0.125004
1899,76,Male,0.124296
1899,77,Female,0.129673
1899,77,Male,0.131436
1899,78,Female,0.133171
1899,78,Male,0.137911
1899,79,Female,0.140532
1899,79,Male,0.146303
1899,80,Female,0.147039
1899,80,Male,0.155164
1899,81,Female,0.165975
1899,81,Male,0.170773
1899,82,Female,0.186676
1899,82,Male,0.187879
1899,83,Female,0.207653
1899,83,Male,0.205161
1899,84,Female,0.222267
1899,84,Male,0.218836
1899,85,Female,0.221664
1899,85,Male,0.223016
1899,86,Female,0.22243
1899,86,Male,0.228432
1899,87,Female,0.23349
1899,87,Male,0.240525
1899,88,Female,0.238342
1899,88,Male,0.246067
1899,89,Female,0.241493
1899,89,Male,0.254252
1899,90,Female,0.293129
1899,90,Male,0.266683
1899,91,Female,0.313361
1899,91,Male,0.276222
1899,92,Female,0.333422
1899,92,Male,0.285105
1899,93,Female,0.356946
1899,93,Male,0.295548
1899,94,Female,0.383566
1899,94,Male,0.302658
1899,95,Female,0.408736
1899,95,Male,0.305996
1899,96,Female,0.434249
1899,96,Male,0.309567
1899,97,Female,0.460623
1899,97,Male,0.310284
1899,98,Female,0.487433
1899,98,Male,0.307568
1899,99,Female,0.521507
1899,99,Male,0.309887
1900,0,Female,0.178756
1900,0,Male,0.200144
1900,1,Female,0.067429
1900,1,Male,0.064992
1900,2,Female,0.047465
1900,2,Male,0.045786
1900,3,Female,0.031222
1900,3,Male,0.03016
1900,4,Female,0.020291
1900,4,Male,0.019536
1900,5,Female,0.013787
1900,5,Male,0.013188
1900,6,Female,0.008961
1900,6,Male,0.00845
1900,7,Female,0.005528
1900,7,Male,0.005036
1900,8,Female,0.00341
1900,8,Male,0.002944
1900,9,Female,0.0025959999999999998
1900,9,Male,0.002153
1900,10,Female,0.00293
1900,10,Male,0.00248
1900,11,Female,0.003496
1900,11,Male,0.002992
1900,12,Female,0.003969
1900,12,Male,0.003388
1900,13,Female,0.004462
1900,13,Male,0.003773
1900,14,Female,0.004742
1900,14,Male,0.003969
1900,15,Female,0.004993
1900,15,Male,0.004095
1900,16,Female,0.005497
1900,16,Male,0.004449
1900,17,Female,0.005877
1900,17,Male,0.004857
1900,18,Female,0.006308
1900,18,Male,0.005438
1900,19,Female,0.006666
1900,19,Male,0.006018
1900,20,Female,0.006749
1900,20,Male,0.006391
1900,21,Female,0.0069
1900,21,Male,0.006738
1900,22,Female,0.007415
1900,22,Male,0.007368
1900,23,Female,0.007863
1900,23,Male,0.007802
1900,24,Female,0.007883
1900,24,Male,0.007781
1900,25,Female,0.007748
1900,25,Male,0.007493
1900,26,Female,0.00752
1900,26,Male,0.006974
1900,27,Female,0.007548
1900,27,Male,0.006747
1900,28,Female,0.007723
1900,28,Male,0.006689
1900,29,Female,0.007909
1900,29,Male,0.006695
1900,30,Female,0.008082
1900,30,Male,0.00674
1900,31,Female,0.008146
1900,31,Male,0.006736
1900,32,Female,0.008282
1900,32,Male,0.006831
1900,33,Female,0.008434
1900,33,Male,0.006997
1900,34,Female,0.008639
1900,34,Male,0.007152
1900,35,Female,0.00875
1900,35,Male,0.007257
1900,36,Female,0.008674
1900,36,Male,0.007314
1900,37,Female,0.008718
1900,37,Male,0.007485
1900,38,Female,0.008932
1900,38,Male,0.007813
1900,39,Female,0.009063
1900,39,Male,0.008106
1900,40,Female,0.009296
1900,40,Male,0.008515
1900,41,Female,0.009664
1900,41,Male,0.009098
1900,42,Female,0.009885
1900,42,Male,0.009642
1900,43,Female,0.009867
1900,43,Male,0.010069
1900,44,Female,0.009809
1900,44,Male,0.010524
1900,45,Female,0.009598
1900,45,Male,0.0109
1900,46,Female,0.009349
1900,46,Male,0.011136
1900,47,Female,0.009516
1900,47,Male,0.01161
1900,48,Female,0.010135
1900,48,Male,0.012377
1900,49,Female,0.010873
1900,49,Male,0.013182
1900,50,Female,0.011894
1900,50,Male,0.014171
1900,51,Female,0.01322
1900,51,Male,0.015458
1900,52,Female,0.014151
1900,52,Male,0.016471
1900,53,Female,0.014733
1900,53,Male,0.017285
1900,54,Female,0.015293
1900,54,Male,0.018027
1900,55,Female,0.015739
1900,55,Male,0.018742
1900,56,Female,0.016582
1900,56,Male,0.019933
1900,57,Female,0.018172
1900,57,Male,0.021568
1900,58,Female,0.020504
1900,58,Male,0.023631
1900,59,Female,0.023265
1900,59,Male,0.026083
1900,60,Female,0.026743
1900,60,Male,0.029132
1900,61,Female,0.03094
1900,61,Male,0.032768
1900,62,Female,0.035233
1900,62,Male,0.036753
1900,63,Female,0.039053
1900,63,Male,0.040517
1900,64,Female,0.042077
1900,64,Male,0.043217
1900,65,Female,0.044344
1900,65,Male,0.045285
1900,66,Female,0.046436
1900,66,Male,0.047663
1900,67,Female,0.050449
1900,67,Male,0.051633
1900,68,Female,0.055997
1900,68,Male,0.056797
1900,69,Female,0.06409
1900,69,Male,0.063817
1900,70,Female,0.074523
1900,70,Male,0.072645
1900,71,Female,0.085553
1900,71,Male,0.082585
1900,72,Female,0.095736
1900,72,Male,0.09221
1900,73,Female,0.107523
1900,73,Male,0.103502
1900,74,Female,0.118976
1900,74,Male,0.113138
1900,75,Female,0.130042
1900,75,Male,0.122431
1900,76,Female,0.141842
1900,76,Male,0.134949
1900,77,Female,0.155081
1900,77,Male,0.148649
1900,78,Female,0.167737
1900,78,Male,0.16151
1900,79,Female,0.178743
1900,79,Male,0.174871
1900,80,Female,0.172035
1900,80,Male,0.177304
1900,81,Female,0.194967
1900,81,Male,0.198944
1900,82,Female,0.220444
1900,82,Male,0.223454
1900,83,Female,0.246169
1900,83,Male,0.248198
1900,84,Female,0.267007
1900,84,Male,0.268314
1900,85,Female,0.271108
1900,85,Male,0.275749
1900,86,Female,0.256433
1900,86,Male,0.268593
1900,87,Female,0.247323
1900,87,Male,0.264931
1900,88,Female,0.255842
1900,88,Male,0.273143
1900,89,Female,0.264615
1900,89,Male,0.278609
1900,90,Female,0.346369
1900,90,Male,0.299987
1900,91,Female,0.373443
1900,91,Male,0.309377
1900,92,Female,0.39604
1900,92,Male,0.310312
1900,93,Female,0.416919
1900,93,Male,0.308906
1900,94,Female,0.442547
1900,94,Male,0.308428
1900,95,Female,0.472498
1900,95,Male,0.302126
1900,96,Female,0.49799
1900,96,Male,0.290235
1900,97,Female,0.522558
1900,97,Male,0.278413
1900,98,Female,0.54659
1900,98,Male,0.263238
1900,99,Female,0.569758
1900,99,Male,0.245208
1901,0,Female,0.174812
1901,0,Male,0.194135
1901,1,Female,0.057524
1901,1,Male,0.055879
1901,2,Female,0.042206
1901,2,Male,0.040842
1901,3,Female,0.027689
1901,3,Male,0.026822
1901,4,Female,0.017587
1901,4,Male,0.016983
1901,5,Female,0.012085
1901,5,Male,0.011486
1901,6,Female,0.008089
1901,6,Male,0.007501
1901,7,Female,0.005052
1901,7,Male,0.004466
1901,8,Female,0.003235
1901,8,Male,0.002634
1901,9,Female,0.00262
1901,9,Male,0.002031
1901,10,Female,0.002944
1901,10,Male,0.002407
1901,11,Female,0.003381
1901,11,Male,0.002871
1901,12,Female,0.003783
1901,12,Male,0.003261
1901,13,Female,0.004092
1901,13,Male,0.003549
1901,14,Female,0.004407
1901,14,Male,0.003826
1901,15,Female,0.004507
1901,15,Male,0.003938
1901,16,Female,0.004788
1901,16,Male,0.004218
1901,17,Female,0.00509
1901,17,Male,0.00452
1901,18,Female,0.005404
1901,18,Male,0.004941
1901,19,Female,0.00593
1901,19,Male,0.005618
1901,20,Female,0.0063160000000000004
1901,20,Male,0.006149
1901,21,Female,0.006482
1901,21,Male,0.006373
1901,22,Female,0.00687
1901,22,Male,0.006739
1901,23,Female,0.007267
1901,23,Male,0.007069
1901,24,Female,0.007263
1901,24,Male,0.006914
1901,25,Female,0.007305
1901,25,Male,0.006825
1901,26,Female,0.007449
1901,26,Male,0.006841
1901,27,Female,0.007393
1901,27,Male,0.006602
1901,28,Female,0.007519
1901,28,Male,0.006573
1901,29,Female,0.00754
1901,29,Male,0.006508
1901,30,Female,0.007626
1901,30,Male,0.006551
1901,31,Female,0.007777
1901,31,Male,0.006697
1901,32,Female,0.007849
1901,32,Male,0.006769
1901,33,Female,0.00796
1901,33,Male,0.006891
1901,34,Female,0.007998
1901,34,Male,0.006969
1901,35,Female,0.008183
1901,35,Male,0.007104
1901,36,Female,0.008354
1901,36,Male,0.007304
1901,37,Female,0.008445
1901,37,Male,0.007516
1901,38,Female,0.008658
1901,38,Male,0.007875
1901,39,Female,0.00883
1901,39,Male,0.008236
1901,40,Female,0.008833
1901,40,Male,0.008501
1901,41,Female,0.009013
1901,41,Male,0.009018
1901,42,Female,0.009132
1901,42,Male,0.009459
1901,43,Female,0.009176
1901,43,Male,0.009887
1901,44,Female,0.009028
1901,44,Male,0.010184
1901,45,Female,0.009024
1901,45,Male,0.010642
1901,46,Female,0.008969
1901,46,Male,0.01095
1901,47,Female,0.009117
1901,47,Male,0.01138
1901,48,Female,0.009581
1901,48,Male,0.012008
1901,49,Female,0.010393
1901,49,Male,0.01287
1901,50,Female,0.011121
1901,50,Male,0.01368
1901,51,Female,0.012036
1901,51,Male,0.014803
1901,52,Female,0.013006
1901,52,Male,0.015947
1901,53,Female,0.01359
1901,53,Male,0.016757
1901,54,Female,0.014148
1901,54,Male,0.017682
1901,55,Female,0.014832
1901,55,Male,0.018558
1901,56,Female,0.015763
1901,56,Male,0.019446
1901,57,Female,0.017083
1901,57,Male,0.020863
1901,58,Female,0.018846
1901,58,Male,0.02249
1901,59,Female,0.021335
1901,59,Male,0.024637
1901,60,Female,0.023707
1901,60,Male,0.026792
1901,61,Female,0.026763
1901,61,Male,0.029623
1901,62,Female,0.030455
1901,62,Male,0.032988
1901,63,Female,0.034934
1901,63,Male,0.037263
1901,64,Female,0.039257
1901,64,Male,0.04144
1901,65,Female,0.045281
1901,65,Male,0.046779
1901,66,Female,0.051795
1901,66,Male,0.052173
1901,67,Female,0.056534
1901,67,Male,0.056772
1901,68,Female,0.060977
1901,68,Male,0.061114
1901,69,Female,0.064975
1901,69,Male,0.065042
1901,70,Female,0.069134
1901,70,Male,0.068913
1901,71,Female,0.073762
1901,71,Male,0.073319
1901,72,Female,0.078409
1901,72,Male,0.077963
1901,73,Female,0.082901
1901,73,Male,0.082449
1901,74,Female,0.088118
1901,74,Male,0.087626
1901,75,Female,0.112927
1901,75,Male,0.105718
1901,76,Female,0.123855
1901,76,Male,0.112384
1901,77,Female,0.134953
1901,77,Male,0.122845
1901,78,Female,0.151577
1901,78,Male,0.138915
1901,79,Female,0.169269
1901,79,Male,0.156546
1901,80,Female,0.148304
1901,80,Male,0.150761
1901,81,Female,0.163248
1901,81,Male,0.168646
1901,82,Female,0.182424
1901,82,Male,0.19186
1901,83,Female,0.205686
1901,83,Male,0.220316
1901,84,Female,0.230901
1901,84,Male,0.253321
1901,85,Female,0.255497
1901,85,Male,0.288587
1901,86,Female,0.278447
1901,86,Male,0.322671
1901,87,Female,0.298481
1901,87,Male,0.354167
1901,88,Female,0.302358
1901,88,Male,0.375313
1901,89,Female,0.297718
1901,89,Male,0.392177
1901,90,Female,0.316362
1901,90,Male,0.428815
1901,91,Female,0.344864
1901,91,Male,0.472865
1901,92,Female,0.359718
1901,92,Male,0.502542
1901,93,Female,0.378163
1901,93,Male,0.544308
1901,94,Female,0.399975
1901,94,Male,0.60335
1901,95,Female,0.421252
1901,95,Male,0.661899
1901,96,Female,0.447509
1901,96,Male,0.707319
1901,97,Female,0.472115
1901,97,Male,0.75515
1901,98,Female,0.48852
1901,98,Male,0.799171
1901,99,Female,0.506471
1901,99,Male,0.839896
1902,0,Female,0.186088
1902,0,Male,0.206463
1902,1,Female,0.063358
1902,1,Male,0.0613
1902,2,Female,0.044418
1902,2,Male,0.042937
1902,3,Female,0.03042
1902,3,Male,0.029264
1902,4,Female,0.019191
1902,4,Male,0.018425
1902,5,Female,0.012635
1902,5,Male,0.012016
1902,6,Female,0.008223
1902,6,Male,0.007637
1902,7,Female,0.004916
1902,7,Male,0.004366
1902,8,Female,0.002845
1902,8,Male,0.002305
1902,9,Female,0.002166
1902,9,Male,0.00162
1902,10,Female,0.002657
1902,10,Male,0.002112
1902,11,Female,0.003239
1902,11,Male,0.002694
1902,12,Female,0.003701
1902,12,Male,0.003109
1902,13,Female,0.004122
1902,13,Male,0.003436
1902,14,Female,0.004449
1902,14,Male,0.003639
1902,15,Female,0.004787
1902,15,Male,0.003838
1902,16,Female,0.005046
1902,16,Male,0.004082
1902,17,Female,0.005229
1902,17,Male,0.004338
1902,18,Female,0.0054729999999999996
1902,18,Male,0.004696
1902,19,Female,0.00582
1902,19,Male,0.005303
1902,20,Female,0.006227
1902,20,Male,0.006057
1902,21,Female,0.006484
1902,21,Male,0.006519
1902,22,Female,0.006767
1902,22,Male,0.00682
1902,23,Female,0.00696
1902,23,Male,0.006879
1902,24,Female,0.006972
1902,24,Male,0.006625
1902,25,Female,0.007078
1902,25,Male,0.00633
1902,26,Female,0.007447
1902,26,Male,0.006395
1902,27,Female,0.007759
1902,27,Male,0.006491
1902,28,Female,0.007746
1902,28,Male,0.00633
1902,29,Female,0.007603
1902,29,Male,0.006185
1902,30,Female,0.007407
1902,30,Male,0.006098
1902,31,Female,0.007429
1902,31,Male,0.006223
1902,32,Female,0.007586
1902,32,Male,0.006449
1902,33,Female,0.007681
1902,33,Male,0.006589
1902,34,Female,0.007773
1902,34,Male,0.006706
1902,35,Female,0.007923
1902,35,Male,0.006862
1902,36,Female,0.008227
1902,36,Male,0.007152
1902,37,Female,0.008546
1902,37,Male,0.007522
1902,38,Female,0.008727
1902,38,Male,0.007889
1902,39,Female,0.00877
1902,39,Male,0.008203
1902,40,Female,0.00866
1902,40,Male,0.008428
1902,41,Female,0.008524
1902,41,Male,0.008666
1902,42,Female,0.008459
1902,42,Male,0.008924
1902,43,Female,0.008481
1902,43,Male,0.00917
1902,44,Female,0.008551
1902,44,Male,0.009431
1902,45,Female,0.008646
1902,45,Male,0.009693
1902,46,Female,0.008936
1902,46,Male,0.010148
1902,47,Female,0.009338
1902,47,Male,0.010765
1902,48,Female,0.00978
1902,48,Male,0.011506
1902,49,Female,0.010363
1902,49,Male,0.012426
1902,50,Female,0.011102
1902,50,Male,0.013531
1902,51,Female,0.011684
1902,51,Male,0.01459
1902,52,Female,0.012257
1902,52,Male,0.015584
1902,53,Female,0.012921
1902,53,Male,0.016463
1902,54,Female,0.013524
1902,54,Male,0.017217
1902,55,Female,0.014184
1902,55,Male,0.017968
1902,56,Female,0.015266
1902,56,Male,0.018757
1902,57,Female,0.016699
1902,57,Male,0.019839
1902,58,Female,0.018422
1902,58,Male,0.021493
1902,59,Female,0.020693
1902,59,Male,0.023663
1902,60,Female,0.023548
1902,60,Male,0.026401
1902,61,Female,0.026284
1902,61,Male,0.029242
1902,62,Female,0.029117
1902,62,Male,0.032196
1902,63,Female,0.032506
1902,63,Male,0.035485
1902,64,Female,0.03642
1902,64,Male,0.039311
1902,65,Female,0.041106
1902,65,Male,0.043933
1902,66,Female,0.047861
1902,66,Male,0.049756
1902,67,Female,0.054621
1902,67,Male,0.055321
1902,68,Female,0.059076
1902,68,Male,0.059548
1902,69,Female,0.062826
1902,69,Male,0.063071
1902,70,Female,0.066572
1902,70,Male,0.066608
1902,71,Female,0.070856
1902,71,Male,0.070569
1902,72,Female,0.075225
1902,72,Male,0.074592
1902,73,Female,0.079815
1902,73,Male,0.078955
1902,74,Female,0.084098
1902,74,Male,0.083094
1902,75,Female,0.106994
1902,75,Male,0.10198
1902,76,Female,0.119635
1902,76,Male,0.110479
1902,77,Female,0.130021
1902,77,Male,0.11655
1902,78,Female,0.140825
1902,78,Male,0.126818
1902,79,Female,0.157736
1902,79,Male,0.143245
1902,80,Female,0.141792
1902,80,Male,0.14114
1902,81,Female,0.155275
1902,81,Male,0.155991
1902,82,Female,0.171757
1902,82,Male,0.175344
1902,83,Female,0.19372
1902,83,Male,0.201489
1902,84,Female,0.221448
1902,84,Male,0.234959
1902,85,Female,0.252604
1902,85,Male,0.275698
1902,86,Female,0.283828
1902,86,Male,0.321313
1902,87,Female,0.313483
1902,87,Male,0.367013
1902,88,Female,0.339333
1902,88,Male,0.410036
1902,89,Female,0.340125
1902,89,Male,0.435749
1902,90,Female,0.327817
1902,90,Male,0.453937
1902,91,Female,0.350833
1902,91,Male,0.508101
1902,92,Female,0.39018
1902,92,Male,0.57863
1902,93,Female,0.408147
1902,93,Male,0.622671
1902,94,Female,0.432372
1902,94,Male,0.695756
1902,95,Female,0.463065
1902,95,Male,0.818532
1902,96,Female,0.49385
1902,96,Male,0.95627
1902,97,Female,0.535206
1902,97,Male,1.068096
1902,98,Female,0.575555
1902,98,Male,1.199498
1902,99,Female,0.600352
1902,99,Male,1.329212
1903,0,Female,0.176484
1903,0,Male,0.196352
1903,1,Female,0.059962
1903,1,Male,0.05834
1903,2,Female,0.042453
1903,2,Male,0.041383
1903,3,Female,0.027774
1903,3,Male,0.027012
1903,4,Female,0.018454
1903,4,Male,0.0178
1903,5,Female,0.01247
1903,5,Male,0.011926
1903,6,Female,0.008279
1903,6,Male,0.007793
1903,7,Female,0.005324
1903,7,Male,0.004851
1903,8,Female,0.003421
1903,8,Male,0.002963
1903,9,Female,0.002642
1903,9,Male,0.0022
1903,10,Female,0.0029
1903,10,Male,0.002472
1903,11,Female,0.003397
1903,11,Male,0.002948
1903,12,Female,0.003798
1903,12,Male,0.003289
1903,13,Female,0.004164
1903,13,Male,0.003533
1903,14,Female,0.004592
1903,14,Male,0.003776
1903,15,Female,0.005022
1903,15,Male,0.003993
1903,16,Female,0.005508
1903,16,Male,0.004348
1903,17,Female,0.005866
1903,17,Male,0.004759
1903,18,Female,0.006088
1903,18,Male,0.005145
1903,19,Female,0.006327
1903,19,Male,0.0056
1903,20,Female,0.006627
1903,20,Male,0.006254
1903,21,Female,0.006962
1903,21,Male,0.006875
1903,22,Female,0.007135
1903,22,Male,0.00714
1903,23,Female,0.007311
1903,23,Male,0.007233
1903,24,Female,0.007374
1903,24,Male,0.007077
1903,25,Female,0.007274
1903,25,Male,0.006674
1903,26,Female,0.007314
1903,26,Male,0.00642
1903,27,Female,0.007645
1903,27,Male,0.006558
1903,28,Female,0.00795
1903,28,Male,0.00673
1903,29,Female,0.007984
1903,29,Male,0.006664
1903,30,Female,0.007933
1903,30,Male,0.006602
1903,31,Female,0.007857
1903,31,Male,0.006561
1903,32,Female,0.007951
1903,32,Male,0.006718
1903,33,Female,0.0081
1903,33,Male,0.006966
1903,34,Female,0.008098
1903,34,Male,0.007114
1903,35,Female,0.00802
1903,35,Male,0.007225
1903,36,Female,0.007997
1903,36,Male,0.007371
1903,37,Female,0.008212
1903,37,Male,0.007669
1903,38,Female,0.008547
1903,38,Male,0.00807
1903,39,Female,0.008863
1903,39,Male,0.008488
1903,40,Female,0.009126
1903,40,Male,0.008851
1903,41,Female,0.009179
1903,41,Male,0.009062
1903,42,Female,0.009098
1903,42,Male,0.009276
1903,43,Female,0.008988
1903,43,Male,0.00953
1903,44,Female,0.00886
1903,44,Male,0.009795
1903,45,Female,0.008729
1903,45,Male,0.010138
1903,46,Female,0.008839
1903,46,Male,0.010703
1903,47,Female,0.0093
1903,47,Male,0.01152
1903,48,Female,0.009987
1903,48,Male,0.012481
1903,49,Female,0.010823
1903,49,Male,0.01353
1903,50,Female,0.011815
1903,50,Male,0.014645
1903,51,Female,0.012635
1903,51,Male,0.01557
1903,52,Female,0.013115
1903,52,Male,0.016327
1903,53,Female,0.013499
1903,53,Male,0.016983
1903,54,Female,0.01387
1903,54,Male,0.017477
1903,55,Female,0.014191
1903,55,Male,0.017915
1903,56,Female,0.015086
1903,56,Male,0.018901
1903,57,Female,0.016777
1903,57,Male,0.02028
1903,58,Female,0.01912
1903,58,Male,0.022218
1903,59,Female,0.022069
1903,59,Male,0.025031
